Title,PublishedAt,FullContent,URL
Best New Year deals and sales,2024-12-31T15:53:17Z,"Best end of year sales on tech, home goods and more

Best deals to shop this new year.

Best deals to shop this new year.

Best deals to shop this new year.

Best deals to shop this new year.

As a participant in multiple affiliate marketing programs, Localish will earn a commission for certain purchases. See full disclaimer below*

The new year is here and with it, tons of brands are getting rid of their inventory which means sales, sales and sales. Check below for the best new year deals and sales, from top brands including Dyson, Saatva and more.

Best New Year deals and sales

Amazon: The e-tailer launched deals up to 40% , including discounts on appliances, tech, beauty and more.

Away: Save up to 50% off select bags and luggage.

Nolah: Get 35% off sitewide off all mattresses.

Dyson: Get up to $300 off popular vacuums and hair care products.

Helix Sleep: Get up to 25% off sitewide now on all mattresses and more, plus a free sleep bundle with your purchase.

Crate & Barrel: Up to 60% off home decor, must-have furniture and bedding.

Solawave:35% off top-rated products including the Solawave wand.

Walmart: Shop end of year savings from $20 on tech, home and garden and more.

Cozy Earth: Get up to 25% off sitewide while supplies last.

Shapermint: Get up to 70% off shaping essentials.

PlushBeds: Up to $1,250 off plus up to $600 in free accessories with your purchase.

HexClad: Shop pots and pans set for up to 41% off for a limited time.

Petco: Get up to 25% off on pet treats, accessories and more.

Saatva: Up to $1,000 off mattresses through the new year.

Home Depot: Snag end of year savings on gardening essentials, tools and more.

NYDJ: 50% off sitewide with promo code YES.

Roku: Get TVs and more heavily discounted on Walmart.

Halara: Snag end of year deals from just $10.

Everlane: Up to 70% off sitewide on apparel.

The Million Roses: 40% off sitewide for a limited time only.

Molton Brown: 35% off on limited items including top-rated bath and body products.

Brilliant Earth: Free diamond necklace with eligible purchases, use code DIAMOND.

Lego: Shop end of year deals on tons of top-rated Lego sets.

Windsor: 30% off sitewide on apparel, accessories and more.

Postcard Cabins: Get 25% off any stay through March with code STARRYNIGHTS.

Elysian Parfum: Get 20% off any order over $350.

Lovesac: Get up to 30% off sectionals for the new year.

* By clicking on the featured links, visitors will leave this site and be directed to third-party e-commerce sites that operate under different terms and privacy policies. Although we are sharing our personal opinions of these products with you, Localish is not endorsing these products. It has not performed product safety testing on any of these products, did not manufacture them, and is not selling, or distributing them and is not making any representations about the safety or caliber of these products. Prices and availability are subject to change from the date of publication.",https://abc7.com/post/best-new-year-sales-deals-shop/15733453/
Amazon reduces ice bath that's 'perfect for post-gym cooldowns' by 36%,2024-12-31T15:26:42Z,"Amazon has reduced an ice bath that's 'perfect for post-gym cooldowns' by £40. The Polar Recovery Tub was a best-seller on the site and one fan said it had 'transformed their back garden into a personal retreat' and helped to soothe sore muscles.

Now costing £69.99, down from £109.99, the Polar Recovery Tub was said to help 'reduce inflammation' through cold water therapy and 'speed up the recovery process'. Large enough to sit in cross-legged, the ice bath was said to be suitable for people up to 6’7"".

The Polar Recovery Tub comes with a free protective cover to stop bugs, leaves and other debris falling in, and had been 'built to withstand even the harshest winter elements', according to the product description.

READ MORE: Amazon reduces 'compact' treadmill by 29% - and it's the 'perfect way to stay active'

The ice bath was also said to be 'super easy' to clean and required 'minimal' maintenance, although it was recommended the water was changed every 10 days. Geo left a five star review for the Polar Recovery Tub and said: ""Imagine transforming your back garden into a personal retreat where every dip revitalises and refreshes you.""

He continued: ""Setting up the tub was straightforward, with clear instructions and all the necessary parts included. My initial concern about the size disappeared as I, standing at 5’10” and weighing 99kg, found it spacious and comfortable. Maintaining the temperature can be challenging during the warmer months, but the thermal lid does an excellent job of keeping the water cool for longer. I've incorporated this into my post-gym routine, and it’s been fantastic for muscle recovery.""

Amazon Prime Sign Up Get free Amazon Prime membership Fancy free takeaway delivery, exclusive discounts, free music streaming and access to some of the best sports documentaries being made? These are just a few of the perks of Amazon Prime. Usually £8.99 a month, you can now get a 30-day free trial just in time for Amazon Prime Day, which brings the sites best deals of the year exclusively to Prime members. Free Amazon Get Prime free

Another fan said they had been ""blown away"" by the Polar Recovery Tub, adding: ""The assembly didn't take me long at all and I was surprised at how quickly the tub fills up. The ice bath is spacious and feels extremely sturdy and I can comfortably climb in and easily sit cross legged in there (I am 5ft 9).""

Simona wrote: ""This is the perfect size cold plunge for tall people. You don't feel squashed and its more easier to get in and out. I have it on my back garden and it doesn’t take up a ton of space but still feels very roomy inside. The side drain is perfect for draining and being able to extend it to where I want it to drain. Thermal lid is a big plus to this bath, as it's keeps water cold for longer.""

A customer who originally left a three-star review for the Polar Recovery Tub due to a puncture appearing after a few months, later changed his rating to five-stars after receiving ""excellent customer service"". They said: ""The company proactively reached out having seen my issue with the puncture and sent out a brand new tub! That action goes a long way and, having been considering stepping up to a chilled unit arrangement, they are now top of the list.""

Elsewhere, B&Q has the Phoenix Fitness Ice Bath, priced at £44.99. B&Q also has a Ice Bath Tub Spa for £34.99.",https://www.birminghammail.co.uk/whats-on/shopping/amazon-reduces-ice-bath-thats-30686581
Amazon shoppers bag 37% off Laura Geller foundation that's 'perfect' for menopausal skin in the sale,2024-12-31T14:00:00Z,"Amazon shoppers bag 37% off Laura Geller foundation that's 'perfect' for menopausal skin in the sale

""Perfect for my mature skin. Frist try of this makeup and it doesn't disappoint. Silky soft on the skin, easy to apply and top up for more cover. Stays in place all day.""

Laura Geller's foundation powder is in the Amazon sale (Image: Laura Geller/Amazon )

Amazon's daily flash sales are a great place to find a wide selection of tech, homeware, beauty and more at massively reduced prices. At the time of writing, the Laura Geller New York Baked Balance-N-Glow Illuminating Foundation is 37% off and users say it has some amazing results for dry and mature skin types.

Usually priced at £28, it is now down to £17.53, with nine shades to choose from on the Amazon website. The foundation comes in powder form, and is 'ideal for uneven complexions, fine lines and wrinkles'.

The illuminating foundation has colour-correcting pigments which are blended with luminous pearls for a 'subtle glow' that 'blurs pores and fines lines for a flawless, radiant complexion'. To apply, swirl a brush into the powder and blend 'outward and upward', repeating to build the product to your desired coverage.

READ MORE: Top beauty releases of 2024 including makeup, skincare and haircare from Medik8, Colour Wow and more

READ MORE: River Island's huge end of year sale with coats, jumpers, boots and more up to 50% off

Over 15,460 global customers have left their rating, with the foundation powder earning a total score of 4.2 out of five stars. Happy user Meg shared her thoughts: ""I haven't worn makeup in seven years because with menopause comes super dry skin, but this foundation goes on so smoothly, stays put all day, and I always am recommending it to anyone that wants to listen.""

She continued: ""I use a kabuki brush to apply because it blends easily. It's definitely worth the money. Go ahead and treat yourself ladies! You won't regret it!!""

A second user said: ""I stopped wearing makeup years ago as menopause made me sweat it off. Once the sweats eased I then struggled to find a foundation that didn’t settle in my creases, or just looked rubbish on my older drier skin. I tried this as a bit of a last ditch effort at using makeup so my face didn’t look old and haggard.

Amazon the Laura Geller New York baked foundation is now £24.65 in the sale (Image: Laura Geller/Amazon )

They continued: ""Love it! It lasts for hours, I've even napped with it on and it’s stayed put. It doesn’t settle into skin creases, it’s light, you don’t need much to have great coverage. I've worn it alone as foundation and also as a powder over other foundations and both options look great. I now want ALL the LG makeup!! Finally something that works for older skin!!""

Another said: ""I'm 50 and don't like to wear foundation although I need it to cover red patches of skin and even out face tone. This make up is a game changer. It's so quick and easy to put on, plus looks very natural. I sometimes need to add concealer first under my eyes, then the mineral foundation on top. Superb. Worth every penny.""

Article continues below

Although, this user wasn't as impressed , they said: ""It was great for highlighting but covering took too many layers for someone with veins or blemishes."" Additionally, Anne wrote: ""I was disappointed at finish, being older it highlighted my wrinkles around my eyes but I put my usual foundation underneath which gave a better finish for me.""

Elsewhere, Boots is selling the bareMinerals Original Loose Powder Foundation SPF 15 for £29.20, reduced from £36.50. The retailer also stocks the L'Oreal Paris True Match Nude Plumping Tinted Skin Serum, 1% Hyaluronic Acid for £14.99 which comes with some glowing reviews.",https://www.liverpoolecho.co.uk/whats-on/shopping/amazon-shoppers-bag-37-laura-30684079
"Amazon knocks 50% off the Garmin Epix Gen 2, turning it into a true bargain",2024-12-31T13:53:40Z,"



Garmin Epix Gen 2: Save 50% on Amazon! $450 off (50%) The Garmin Epix Gen 2 is available at a massive 50% discount, allowing you to save $450 and get one for under $450. The watch has a plethora of features, a stylish design, and offers up to 16 days of battery life. Act fast and get yours at a hefty price cut today! Buy at Amazon



True, the watch is pricey even at its current discount on Amazon. However, it does offer a lot for its high price tag. It comes with a plethora of features and can track your energy reserves, respiration, and sleep. It also supports Garmin's Coach functionality, which allows it to deliver tailored training plans.



On top of that, the gorgeous 1.3-inch AMOLED touchscreen makes navigating menus a breeze, while smart notifications ensure you won't miss any important messages. What's more, the watch supports Garmin Pay for contactless payments and gives you access to Garmin's Connect IQ store, where you can download various apps.



Receive the latest phone deals Subscribe By subscribing you agree to our terms and conditions and privacy policy



In conclusion, the Garmin Epix Gen 2 is great value for money, offering plenty of features, a vibrant display, and superb battery life. Furthermore, it's a steal at its current 50% discount. So, don't dilly-dally! Tap the offer button in this article and score one at a hefty price cut now! True, the watch is pricey even at its current discount on Amazon. However, it does offer a lot for its high price tag. It comes with a plethora of features and can track your energy reserves, respiration, and sleep. It also supports Garmin's Coach functionality, which allows it to deliver tailored training plans.On top of that, the gorgeous 1.3-inch AMOLED touchscreen makes navigating menus a breeze, while smart notifications ensure you won't miss any important messages. What's more, the watch supports Garmin Pay for contactless payments and gives you access to Garmin's Connect IQ store, where you can download various apps.Additionally, it features multi-band GNSS technology, so you won't lose your way no matter where you go. And with up to 16 days of battery life, you might even forget the last time you charged your fancy smartwatch.In conclusion, the Garmin Epix Gen 2 is great value for money, offering plenty of features, a vibrant display, and superb battery life. Furthermore, it's a steal at its current 50% discount. So, don't dilly-dally! Tap the offer button in this article and score one at a hefty price cut now!

If you're in the market for a premium Garmin smartwatch, be sure to act fast and get the Garmin Epix Gen 2 with this offer. The watch is currently discounted by a whopping 50% on Amazon and can be yours for just under $450.This is an unmissable deal, as the watch's MSRP (Manufacturer's Suggested Retail Price) is around $900. But if you're quick enough and take advantage of this promo, you can get it for $450 less, which is a bonkers discount.",https://www.phonearena.com/news/garmin-epix-gen-2-50-percent-off_id166253
Google brings its Pixel Watch Performance Loop band to Amazon,2024-12-31T13:44:03Z,"Google has finally made its Pixel Watch Performance Loop band available on Amazon. It suggests that Google wants to make its Pixel Watch accessories more accessible. The Mountain View giant announced the band at the end of November. It works with the Pixel Watch, Pixel Watch 2, and Pixel Watch 3.

It seems like Google designed the new Performance Loop band with fitness enthusiasts in mind. Google says this band makes the Pixel Watch 3 “your new run buddy.” This band is made of recycled polyester, nylon, and elastane yarns with durable stainless steel lugs. It features a “micro-adjustable” design that offers the right amount of stretch during workouts. While there’s no official water-resistance rating for the band, Google describes it as “workout-friendly.”

Pixel Watch Performance Loop band is now available on Amazon

You can find the Performance Loop band on Amazon in three of its four color options for the 41mm size. The colors listed are Peony (Polished Silver Stainless Steel lugs), Porcelain (Silver), and Wintergreen (Champagne Gold). Its fourth color, Obsidian (Matte Black), isn’t currently available.

The 45mm version of the band isn’t even available on Amazon right now. However, the 41mm model fits a wrist size between 137-203 mm, and the 45 fits wrists from 140-215 mm. Both are made from recycled materials with adjustable designs for a secure, personalized fit.

So, if you’re searching for a stylish and functional band to match your active lifestyle, visit Amazon and purchase the new Performance Loop band.

Google expands retail access for select Pixel Watch bands

Notably, Google has historically limited some of its watch bands to sales through the Google Store. Only five of the 10 bands currently offered for the Pixel Watch lineup are available for purchase at various retailers. These are the Performance Loop band, Active Sport band, Pixel Watch Woven band, Pixel Watch Active band, and Pixel Watch Crafted Leather band.

The remaining five bands are only available through the Google Store. These are the Pixel Watch Stretch Band, Pixel Watch Two-Tone Leather Band, Pixel Watch Metal Mesh Band, Pixel Watch Metal Slim Band, and Pixel Watch Metal Links Band.",https://www.androidheadlines.com/2024/12/google-pixel-watch-performance-loop-band-amazon-buy.html
Amazon's 'beautifully smooth' single malt scotch whisky drops 31% to £22,2025-03-08T06:00:00Z,"Amazon customers are singing the praises of a smooth whisky that has quickly become a favourite for many. The Tamnavulin Speyside Single Malt Scotch is usually priced at £32 but is now on offer with a 31% discount, bringing it down to £21.98.

This single malt scotch is produced in the heart of Speyside, Scotland's most renowned whisky-making region, and is double-casked for a rich, smooth and mellow finish. Each dram is said to include aromas of apple, toffee, honey and marzipan, with pear, peaches, pineapple and demerara sugar on the palate.

Its sweet, mellow taste and sherry cask finish are thanks to the American oak barrels used for maturation. This bottle has racked up an impressive 4.7-star rating after more than 8,000 Amazon reviews, reports the Manchester Evening News.

READ MORE: Save £100 off award-winning pram parents 'would recommend to anyone' in spring sale

READ MORE: Amazon gadget that's a 'game changer' for quick meals and 'leaves no mess' reduced to £27

One happy customer said: ""I really enjoy this whisky. Smoke taste with a small dose of fruit. Drinkability is absolutely on point, not burning your throat, even one iota. Strength is there but not too strong. Taste, colour and flavour complexity is astonishing. Perfect trifecta. Honestly I think I found my favourite whisky. Just tipple it away and enjoy yourself.""

Another wrote: ""I won't pretend to be a specialist, but I like this a lot. I prefer mine with less peat, but with a little heat and earthiness/smoke, and this one delivers in that regard. While it mentions 'apple', I can't say I detected that, did I mention I'm not an expert? This is my new daily.""

Another whisky aficionado said: ""I liked this single malt, was a nice change from my usual choice. A smooth dram with robust flavour, I expect due to the double cask process. Bottle didn't last long though.""

However, not everyone is impressed, as some say the 'subtle' flavours fail to deliver: ""Average is probably the best word for this whisky. I bought it for £20, which is certainly very good value. It has that distinctive Speyside taste. But there is really nothing else about it, nothing to set it apart. It's pleasant to drink, but highly forgettable.""

The Tamnavulin Speyside Single Malt Scotch is now available at Amazon for £23.44. But for those willing to spend a little more, Glenfiddich 12-Year-Old Speyside Single Malt Scotch Whisky is available for £39.95 from The Whisky Exchange.

Elsewhere, Master of Malt has just listed the new Ardbeg Eureka! Whisky at £71.95. This single malt scotch has been aged in Pedro Ximénez sherry casks with roasted malt spirit matured in bourbon cask.",https://www.birminghammail.co.uk/whats-on/shopping/amazon-tamnavulin-single-malt-scotch-31127297
"Amazon garden hose with 43,000 reviews reduced to £25 and 'doesn't tangle or leak'",2025-03-08T04:58:00Z,"Amazon has dropped the price of a top-rated garden hose just in time for the brighter weather and shoppers say it's 'lightweight, absolutely does not kink and no leaks'.

The Flexi Hose Expandable Garden Hose comes in a few different sizes and all have been reduced in a limited-time deal.

The longest of the bunch is the 100ft hose, which has been reduced from £39.99 to £31.34, while the shortest, which measures 50ft, is down from £32.99 to £25.49.

Read more: Amazon £23 sonic mould remover with 33,000 reviews 'brilliant for nooks and crannies'

The heavy duty hose pipes are retractable, with brass fittings and a double latex pipe to prevent leaks and drips. They're complete with a sturdy on/off valve and can withstand up to 12 bars of water pressure up to temperatures of 45C.

Its expanding design makes it easy to use, while remaining lightweight. The Flexi Hose stretches to three times the original size then returns to its original length for simple storage. They also come with a lifetime replacement guarantee.

The Flexi Hose Expandable Garden Hose has attracted more than 43,000 reviews on the Amazon website and has an average rating of 4.3 out of five stars.

Many shoppers found the Flexi Hose to be superior to traditional models in terms of reach, power and ease of use and several people commented that it 'never gets tangled' or leaks.

One shopper said: ""I'd been struggling with an old-style hose that had been left and was SO heavy and unwieldy. "" This is a brilliant hose. Lightweight, absolutely does not kink, and no leaks. I have to admit that at first I thought it would never expand to the length of the my garden (which is exactly 50 foot) but it is like magic. And once the water is turned off and you empty the hose through the spray gun, it shrinks right back up to the original unexpanded size. If it's possible to love a garden hose, then I love this one!""

Mark said: ""Best hose I have had. Quality brass fittings, secure fitment, powerful/flexible head for different uses, never gets tangled, light and is high quality.""

And Antony said: ""Nice to use and certainly well made. Doesn't kink or tangle and the connectors don't leak or drip! Spray gun has plenty of adjustment styles. Overall I'm very pleased with this purchase.""

However, some people complained that they had to buy an adapter to use the hose with their pressure washer, as one reviewer wrote: ""Just come to use for the first time with my pressure washer but the brass connectors don't fit. I have a whole shed full of different connectors but nothing is suitable. I'll now have to spend more money to buy an adapter I guess.""

Shoppers can save up to 23% off the price of the Flexi Hose Expandable Garden Hose on Amazon. Alternatively, the Hozelock 2-in-1 Reel with Hose has been reduced from £59.99 to £44.99 at Screwfix, while this Green 25ft Expanding Hercul-Easy Hose costs £19.99 from B&Q.",https://www.birminghammail.co.uk/whats-on/shopping/amazon-garden-hose-43000-reviews-31151098
Amazon’s Jeff Bezos paid nearly $1 billion for creative rights to James Bond,2025-03-07T21:58:57Z,"The name’s Bezos, Jeff Bezos. The Amazon CEO wanted the rights to James Bond and was willing to pay whatever it took to gain those rights.

In the wake of Amazon’s acquisition of creative control over the Bond franchise, The Hollywood Reporter published a piece on Friday about the tumultuous relationship between Bezos and Bond’s producers, Barbara Broccoli and Michael G. Wilson.

Recommended Videos

The most prized possession in Amazon’s $8.5 billion acquisition of MGM was the rights to 007. James Bond is one of the most iconic franchises in the world. Securing the intellectual property for Bond meant Amazon could expand the franchise through other avenues, mainly spinoff movies and TV series.

Please enable Javascript to view this content

However, Broccoli and Wilson, who had creative control of 007, stood in the way of Amazon’s IP takeover. After buying MGM, Amazon reportedly approached the Bond producers with spin-off ideas, including a series about MI6 secretary Moneypenny and CIA agent Felix Leiter. Broccoli and Wilson shot both ideas down.

According to a December report in the Wall Street Journal, Broccoli, the true gatekeeper of 007, was greatly offended when Amazon Studios executive Jennifer Salke referred to Bond as “content.” Broccoli even went so far as to call Amazon’s bosses “f***ing idiots.”

License to Shill: Inside Amazon’s 007 Takeover https://t.co/BAb1M32JA2 — The Hollywood Reporter (@THR) March 7, 2025

That “idiots” line didn’t sit well with Bezos, who reportedly told Amazon leadership to “get rid” of Broccoli. “I don’t care what it costs,” is what Bezos said, according to THR.",https://www.digitaltrends.com/movies/james-bond-amazon-jeff-bezos-paid-1-billion-007-creative-rights/
New Edition Of Popular Game Design Book Gets Big Discount At Amazon,2025-03-07T21:14:31Z,"Aspiring game designers can save on the recently released new edition of one of the most popular game development reference books. Level Up: The Guide to Great Video Game Design by Scott Rogers is discounted to $36.70 (was $50) at Amazon. This deal applies to the 3rd Edition of Level Up, which was published in December, a full decade after the 2nd Edition. If you've ever looked for game design books, there's a good chance you've seen Level Up near the top of your searches. Amazon's deal brings the price of the 3rd Edition within a dollar of the 2nd Edition.

Level Up: The Guide to Great Video Game Design - 3rd Edition $36.70 (was $50) Level Up covers a wide array of game design topics across its 600-plus pages, from creating design documents and optimizing gameplay controls to building levels and crafting a narrative that gels with the gameplay. The lessons are accompanied by over 400 drawings to help readers visualize the concepts. The 3rd Edition of Level Up adds two additional chapters. Since the 2nd Edition was published way back in 2014, the text has been updated to reflect modern industry trends and platforms. Level Up is geared toward designers working on projects for PC, mobile, console, or VR/AR. The two new chapters focus on playtesting your game and designing experiences for virtual and augmented reality. Written by industry veteran Scott Rogers, Level Up has been a mainstay on bestseller charts since its initial publication in 2010. Rogers has dozens of credits to his name across the last three decades, including God of War, Pac-Man World, and Darksiders. Beyond video games, Rogers has also worked as a designer on tabletop games such as Marvel Villainous and Alien: Fate of the Nostromo. See at Amazon

If you're looking to build up a library of game development books, there are several other titles worth grabbing, many of which are on sale right now. The Art of Game Design: A Book of Lenses by Jesse Schell takes a novel approach by presenting you with over 100 sets of questions for viewing a game's design, and Theory of Fun for Game Design by Raph Koster takes you deep into the influences that underlie modern video game design. Metal Gear Solid and Death Stranding legend Hideo Kojima also wrote a book called The Creative Gene that one examines how movies and stories influenced his work across the decades.

Some other books worth looking at are Significant Zero: Heroes, Villains, and the Fight for Art and Soul in Video Games by Spec Ops: The Line writer Walt Williams and Blood, Sweat, and Pixels by Jason Schrier. While these aren't about game design, they are invaluable for gaining an understanding into the turbulent video game industry. Wonderbook: The Illustrated Guide to Creating Imaginative Fiction is also worth considering--even if it is geared primarily at budding sci-fi and fantasy writers--as it's an accessible guide to building worlds within works of fiction.

More game design book deals",https://www.gamespot.com/articles/new-edition-of-popular-game-design-book-gets-big-discount-at-amazon/1100-6527610/
Grab four Apple AirTags for only $70 at Amazon right now,2025-03-07T21:06:00Z,"Maria Diaz/ZDNET

The new year is a great time to score lingering deals, and the Apple AirTag 4-Pack is one big example. Amid rumors of a new generation of the Apple AirTag, we're seeing huge discounts making this the best time to buy the current generation. The Apple AirTag is one of those products I love so much that I must share it with everyone.

Also: Finally, Bluetooth trackers for Android users that function even better than AirTags (and they're 10% off)

I use AirTags to track wallets, keys, remote controls, and even my young kids. Over the past few years, AirTags have become this iPhone user's go-to tracking device since they're easy to use, small enough to slip in a bag or outerwear, and extremely reliable. And because there are so many aftermarket cases and holders made for AirTags, you can use them to track anything, including your bike, luggage, and car.

Also: How to find out if an AirTag is tracking you - and what to do about it

You can now buy an Apple AirTag 4-pack from Amazon for $70 -- about $18 a piece for peace of mind. AirTags are nearly $30 each at regular price, so this is a legitimately good deal. Plus, they don't frequently drop this low price (they usually are on sale for $75-$85), and this is a few dollars off from the lowest price we've ever seen for the 4-pack.

Thanks to my husband, who always forgets where he puts his wallet, keys, and even his shoes, I've gone through several different Bluetooth trackers. While I can easily solve his incessant forgetfulness to lock the doors and close the garage with smart devices, I struggled for years to find a reliable Bluetooth tracker for our smaller items -- until I tried the AirTag.

The Apple AirTag is so reliable for iPhone users that you can find out where it is down to a fraction of a foot's length with your phone. The iPhone's Find My app tracks the AirTag through Bluetooth, the Find My network, and ultra-wideband (UWB), a connectivity protocol that shows high-accuracy directional data. This results in highly accurate tracking information to help you find your lost devices within minutes.

Also: The top 5 iPhone 16 Pro features power users will love

Once I tried the AirTag, I couldn't consider returning to another Bluetooth tracker. The Apple AirTag is reliable enough to trust it blindly with my home's most frequently lost items. Thanks to how many AirTag holders exist for different devices, I use AirTags for my husband's wallet, our car keys, our remote control, and even wristbands for my kids.

I like to keep tabs on our younger kids, so I give them an Apple AirTag on a wristband when we go to crowded places. As much as I try to hold their hands when out and about, I have three kids and only two hands, so it's easy to find my rowdy toddler trying to escape my grip in search of shiny things or fun places to hide. While I tend to be hypervigilant of said threenager, having my kids wear AirTags gives me extra piece of mind during fairs and other crowded events.

How I rated this deal

AirTags are a popular Bluetooth tracking tool for locating keys, wallets, luggage, and more. But they're not always available at a discount, especially since they're Apple products. I've been following the price of this AirTag 4-Pack all year during the busiest sales events, including Amazon Prime Day, Black Friday, and more. ZDNET's rating system grants this 29% offer a 3/5 editor's deal rating. Based on my expertise, I've given this deal a 4/5 editor's deal rating. This certainly isn't the lowest price I've seen for AirTags (a $65 price offered last month), but this 4 $70 price is the next best price I've seen so far in 2025.

When will this deal expire? While many sales events feature deals for a specific length of time, deals are on a limited-time basis, making them subject to expire anytime. ZDNET remains committed to finding, sharing, and updating the best offers to help you maximize your savings so you can feel as confident in your purchases as we feel in our recommendations. Our ZDNET team of experts constantly monitors the deals we feature to keep our stories up-to-date. If you missed out on this deal, don't worry -- we're always sourcing new savings opportunities at ZDNET.com. Show more

How do we rate deals at ZDNET? We aim to deliver the most accurate advice to help you shop smarter. ZDNET offers 33 years of experience, 30 hands-on product reviewers, and 10,000 square feet of lab space to ensure we bring you the best of tech. In 2025, we refined our approach to deals, developing a measurable system for sharing savings with readers like you. Our editor's deal rating badges are affixed to most of our deal content, making it easy to interpret our expertise to help you make the best purchase decision. At the core of this approach is a percentage-off-based system to classify savings offered on top-tech products, combined with a sliding-scale system based on our team members' expertise and several factors like frequency, brand or product recognition, and more. The result? Hand-crafted deals chosen specifically for ZDNET readers like you, fully backed by our experts. Also: How we rate deals at ZDNET in 2025 Show more",https://www.zdnet.com/article/grab-four-apple-airtags-for-only-70-at-amazon-right-now/
Vax's best-selling spot cleaner that removes spills and stains is now on sale,2025-03-07T20:56:00Z,"Sometimes, standard vacuum cleaners and carpet cleaning products just don't do the trick. This is particularly true for light-coloured carpets or upholstery, which tend to show dirt more readily - especially in high-traffic areas like stair carpets.

If you've been considering investing in a spot cleaner to avoid regular manual spot cleans, a current deal on Amazon might just persuade you to take the plunge. The top-selling Vax SpotWash Duo Spot Cleaner is currently available for £89.99, down from its original price of £139.99, offering a saving of £50.99.

This portable device tackles spills and stains by combining potent suction with deep-cleaning technology. It also features a handy long-reach hose, perfect for reaching into the corners of upholstery items such as sofas and headboards, or even for cleaning curtains.

READ MORE: Ickle Bubba pram parents 'would recommend to anyone' cut by 30% in spring sale

READ MORE: Dunelm's 'stylish' £28 suitcase that's 'easy to spot' suitable for Jet2 holidays

The package includes a bottle of Vax's own cleaning solution. The SpotWash Duo Spot Cleaner also boasts a self-cleaning function that rinses the hose after each use.

Additionally, it comes with a specialised pet cleaning tool, a Messy Clean Up Tool, and an Everyday Tool. With a high overall rating of 4.6 out of five, this spot cleaner has seen over 5,000 units sold in the past month alone, reports Birmingham Live.

One satisfied customer shared their experience: ""This spot cleaner is excellent for cleaning up spills. It offers good suction and collects enough dirty water that the carpet dries fairly quickly. The spot cleaner is also easy to assemble, has good cord length and is lightweight, so it is easy to carry around. Highly recommend if you are looking for a cleaner which can be used for spills or even clearing larger areas of carpet. This can also be used in your car to clean the seats; although I haven't tried this yet, I'm sure it would do a very good job!""

(Image: Amazon)

Another buyer praised the product, saying: ""Brilliant bit of kit. Make sure you read the instructions first as it will need to be cleaned and air dried before being put away, super easy to use and has cleaned my carpets well. I have used it in my car and the mats, so happy with the results. It takes no time at all for the carpet to dry. Super happy with this, highly recommend it.""

A third purchaser, who bought it for a special occasion, commented: ""Purchased to clean our corner couch and carpet on the stairs for the annual Christmas clean before everyone calls, and I have to say it was the best money spent. Everything looks good as new. We have pets in the house, and that was one of the main reasons we bought in the first place, so it is an idea, especially if you have big dogs.""

One customer shared their satisfaction with a product's performance in tight spaces, saying: ""It is good for the stairs. And small areas. But not the large ones. It is easy to use and also put away.""

Meanwhile, another shopper pointed out the effort required for its operation: ""Good for getting a small area cleaned up. Tried only on the carpet so far. Easy to put together and use. You really need a strong hand using the nozzle. Pretty good results.""

However, it's not the only carpet cleaner on the market. Shark has just announced a £50 discount on its StainStriker Stain and Spot Cleaner, now offered at £99.99 instead of the usual £149.99. This cleaner is ideal for various surfaces including upholstery, stairs, carpets, and even in-car cleaning. It boasts a dual-activated formula engineered to tackle food spills, pet stains, odours, and ingrained mud and dirt.

For those who demand premium quality from their cleaning gadgets, Bissell remains a respected name in the industry. Available at Argos for £229, the Bissell HydroSteam Spot Cleaner promises to handle the most stubborn messes and persistent smells.

Designed to work effortlessly across a range of materials such as carpets, area rugs, upholstery, car interiors, curtains, tile grout, and even footwear, this portable deep cleaner could be your go-to device for spotless results.

Alternatively, consider purchasing the Vax SpotWash Duo Spot Cleaner through Amazon.",https://www.devonlive.com/whats-on/shopping/vaxs-best-selling-spot-cleaner-9999880
"This Microtik green 1U server is a NAS, router, switch and server rolled into one and is powered by an Amazon CPU",2025-03-07T18:33:00Z,URL skipped due to domain: https://www.techradar.com/pro/this-is-amazons-first-foray-in-servers-and-certainly-not-the-last-microtik-franken-router-is-powered-by-the-aws-graviton-1-arm-cpu,https://www.techradar.com/pro/this-is-amazons-first-foray-in-servers-and-certainly-not-the-last-microtik-franken-router-is-powered-by-the-aws-graviton-1-arm-cpu
